,node1,node2,label
32057,50175,23450,1
32058,23453,23450,1
32059,23451,23450,1
32060,50176,23450,1
32061,57151,23450,1
32062,23452,23450,1
32063,57150,23450,1
32064,23453,23451,1
32065,23452,23451,1
32066,23453,23452,1
32067,23457,23456,1
32068,51937,23458,1
32069,51939,23458,1
32070,51940,23458,1
32071,51936,23458,1
32072,51938,23458,1
32073,23459,23458,1
32074,52577,23459,1
32075,69487,23459,1
32076,51939,23459,1
32077,69612,23459,1
32078,51937,23459,1
32079,69613,23459,1
32080,49337,23459,1
32081,51936,23459,1
32082,52578,23459,1
32083,51938,23459,1
32084,55280,23459,1
32085,51940,23459,1
32086,23462,23461,1
32087,23463,23461,1
32088,23463,23462,1
32089,23465,23464,1
32090,23466,23464,1
32091,23466,23465,1
32092,26704,23468,1
32093,26703,23468,1
32094,26705,23468,1
32095,25856,23470,1
32096,114498,23471,1
32097,25493,23471,1
32098,99211,23471,1
32099,46992,23471,1
32100,95737,23471,1
32101,23473,23472,1
32102,23486,23481,1
32103,23483,23481,1
32104,23482,23481,1
32105,23484,23481,1
32106,23485,23481,1
32107,23487,23481,1
32108,23486,23482,1
32109,23485,23482,1
32110,23484,23482,1
32111,23483,23482,1
32112,23487,23482,1
32113,23484,23483,1
32114,23486,23483,1
32115,23487,23483,1
32116,93368,23483,1
32117,23485,23483,1
32118,23486,23484,1
32119,23487,23484,1
32120,23485,23484,1
32121,23486,23485,1
32122,23487,23485,1
32123,23487,23486,1
32124,96008,23487,1
32125,96009,23487,1
32126,56727,23487,1
32127,96007,23487,1
32128,78674,23487,1
32129,96011,23487,1
32130,56735,23487,1
32131,80464,23487,1
32132,96010,23487,1
32133,56668,23489,1
32134,56669,23489,1
32135,98854,23490,1
32136,28156,23490,1
32137,27222,23490,1
32138,95131,23491,1
32139,102758,23491,1
32140,23493,23492,1
32141,23494,23492,1
32142,23494,23493,1
32143,56465,23494,1
32144,131817,23494,1
32145,56464,23494,1
32146,23498,23497,1
32147,23500,23499,1
32148,46877,23500,1
32149,46874,23500,1
32150,47621,23500,1
32151,46876,23500,1
32152,46875,23500,1
32153,47622,23500,1
32154,23505,23502,1
32155,23504,23502,1
32156,23503,23502,1
32157,23505,23503,1
32158,23504,23503,1
32159,23505,23504,1
32160,27920,23505,1
32161,48743,23505,1
32162,48742,23505,1
32163,48744,23505,1
32164,23512,23509,1
32165,23510,23509,1
32166,23511,23509,1
32167,23512,23510,1
32168,23511,23510,1
32169,46804,23511,1
32170,25594,23511,1
32171,46805,23511,1
32172,23512,23511,1
32173,25593,23511,1
32174,49124,23512,1
32175,49126,23512,1
32176,49125,23512,1
32177,23515,23513,1
32178,23514,23513,1
32179,23515,23514,1
32180,23525,23520,1
32181,23522,23520,1
32182,23521,23520,1
32183,23526,23520,1
32184,23524,23520,1
32185,23523,23520,1
32186,23524,23521,1
32187,23525,23521,1
32188,23523,23521,1
32189,23522,23521,1
32190,23526,23521,1
32191,23525,23522,1
32192,23523,23522,1
32193,23524,23522,1
32194,23526,23522,1
32195,23525,23523,1
32196,23526,23523,1
32197,23524,23523,1
32198,23525,23524,1
32199,23526,23524,1
32200,23526,23525,1
32201,42520,23527,1
32202,23529,23528,1
32203,42949,23529,1
32204,49386,23529,1
32205,42948,23529,1
32206,49385,23529,1
32207,23536,23531,1
32208,23532,23531,1
32209,23537,23531,1
32210,23533,23531,1
32211,23534,23531,1
32212,23535,23531,1
32213,23536,23532,1
32214,23533,23532,1
32215,23535,23532,1
32216,23537,23532,1
32217,23534,23532,1
32218,23536,23533,1
32219,23534,23533,1
32220,23537,23533,1
32221,23535,23533,1
32222,23537,23534,1
32223,23536,23534,1
32224,23535,23534,1
32225,69758,23535,1
32226,69757,23535,1
32227,23537,23535,1
32228,23536,23535,1
32229,23537,23536,1
32230,23539,23538,1
32231,49557,23539,1
32232,68165,23539,1
32233,100713,23539,1
32234,97118,23540,1
32235,42195,23549,1
32236,29354,23549,1
32237,56943,23549,1
32238,23550,23549,1
32239,57614,23549,1
32240,23551,23549,1
32241,53458,23549,1
32242,98247,23549,1
32243,23551,23550,1
32244,29354,23551,1
32245,53458,23551,1
32246,98247,23551,1
32247,68820,23551,1
32248,57614,23551,1
32249,42195,23551,1
32250,56943,23551,1
32251,23554,23552,1
32252,23553,23552,1
32253,23554,23553,1
32254,23558,23557,1
32255,49377,23558,1
32256,42651,23559,1
32257,42652,23559,1
32258,23561,23560,1
32259,120408,23560,1
32260,23562,23560,1
32261,120408,23561,1
32262,120407,23561,1
32263,23562,23561,1
32264,43021,23564,1
32265,30601,23564,1
32266,43022,23564,1
32267,99766,23565,1
32268,97384,23565,1
32269,48259,23565,1
32270,23566,23565,1
32271,97385,23566,1
32272,28005,23566,1
32273,99766,23566,1
32274,48259,23566,1
32275,97384,23566,1
32276,97386,23566,1
32277,23572,23570,1
32278,23573,23570,1
32279,23574,23570,1
32280,23571,23570,1
32281,23575,23570,1
32282,23575,23571,1
32283,23572,23571,1
32284,23574,23571,1
32285,23573,23571,1
32286,23574,23572,1
32287,23575,23572,1
32288,23573,23572,1
32289,23575,23573,1
32290,23574,23573,1
32291,23575,23574,1
32292,23581,23577,1
32293,23578,23577,1
32294,23580,23577,1
32295,23579,23577,1
32296,23582,23577,1
32297,47765,23578,1
32298,23582,23578,1
32299,47766,23578,1
32300,23580,23578,1
32301,47767,23578,1
32302,47764,23578,1
32303,23581,23578,1
32304,23579,23578,1
32305,47769,23578,1
32306,47768,23578,1
32307,23582,23579,1
32308,23581,23579,1
32309,23580,23579,1
32310,23582,23580,1
32311,23581,23580,1
32312,23582,23581,1
32313,23584,23583,1
32314,29737,23584,1
32315,26942,23584,1
32316,47136,23584,1
32317,47134,23584,1
32318,47135,23584,1
32319,101509,23584,1
32320,27819,23584,1
32321,23587,23585,1
32322,23589,23585,1
32323,23592,23585,1
32324,23588,23585,1
32325,23591,23585,1
32326,23586,23585,1
32327,23590,23585,1
32328,23591,23586,1
32329,23589,23586,1
32330,23587,23586,1
32331,23588,23586,1
32332,23592,23586,1
32333,23590,23586,1
32334,23588,23587,1
32335,23589,23587,1
32336,23591,23587,1
32337,23592,23587,1
32338,23590,23587,1
32339,23592,23588,1
32340,23589,23588,1
32341,23590,23588,1
32342,23591,23588,1
32343,23592,23589,1
32344,23590,23589,1
32345,23591,23589,1
32346,23592,23590,1
32347,23591,23590,1
32348,71500,23591,1
32349,28113,23591,1
32350,23592,23591,1
32351,92259,23591,1
32352,28114,23591,1
32353,92260,23591,1
32354,92261,23591,1
32355,92258,23591,1
32356,51025,23592,1
32357,51027,23592,1
32358,51026,23592,1
32359,126344,23593,1
32360,23595,23594,1
32361,23599,23596,1
32362,23598,23596,1
32363,23597,23596,1
32364,23598,23597,1
32365,23599,23597,1
32366,23599,23598,1
32367,67959,23599,1
32368,23602,23600,1
32369,23601,23600,1
32370,23603,23600,1
32371,30519,23601,1
32372,23603,23601,1
32373,26294,23601,1
32374,23602,23601,1
32375,30518,23601,1
32376,23603,23602,1
32377,23607,23605,1
32378,23606,23605,1
32379,23607,23606,1
32380,23609,23608,1
32381,75630,23614,1
32382,46276,23614,1
32383,100353,23614,1
32384,26470,23614,1
32385,100350,23614,1
32386,100352,23614,1
32387,100351,23614,1
32388,46275,23614,1
32389,100358,23614,1
32390,97397,23614,1
32391,100357,23614,1
32392,100355,23614,1
32393,100354,23614,1
32394,100356,23614,1
32395,100348,23614,1
32396,95783,23614,1
32397,100349,23614,1
32398,97137,23615,1
32399,23616,23615,1
32400,23618,23617,1
32401,23620,23619,1
32402,23621,23619,1
32403,23621,23620,1
32404,23623,23622,1
32405,120543,23624,1
32406,45811,23624,1
32407,120542,23624,1
32408,26472,23624,1
32409,42194,23624,1
32410,44793,23624,1
32411,23625,23624,1
32412,120544,23624,1
32413,23629,23626,1
32414,23627,23626,1
32415,23628,23626,1
32416,23630,23626,1
32417,23628,23627,1
32418,23629,23627,1
32419,23630,23627,1
32420,23629,23628,1
32421,127111,23628,1
32422,48274,23628,1
32423,96448,23628,1
32424,55933,23628,1
32425,23630,23628,1
32426,72512,23628,1
32427,70247,23628,1
32428,127112,23628,1
32429,23630,23629,1
32430,96269,23630,1
32431,26024,23633,1
32432,118629,23633,1
32433,23641,23638,1
32434,23643,23638,1
32435,23640,23638,1
32436,23642,23638,1
32437,23639,23638,1
32438,23640,23639,1
32439,51682,23639,1
32440,23641,23639,1
32441,23642,23639,1
32442,23643,23639,1
32443,99603,23640,1
32444,23641,23640,1
32445,23643,23640,1
32446,99604,23640,1
32447,75203,23640,1
32448,23642,23640,1
32449,23643,23641,1
32450,23642,23641,1
32451,46541,23642,1
32452,23643,23642,1
32453,23646,23645,1
32454,23650,23647,1
32455,23648,23647,1
32456,23649,23647,1
32457,23649,23648,1
32458,23650,23648,1
32459,23650,23649,1
32460,94498,23650,1
32461,49625,23650,1
32462,23652,23651,1
32463,23653,23651,1
32464,23653,23652,1
32465,49245,23652,1
32466,46869,23652,1
32467,23655,23654,1
32468,23657,23656,1
32469,23659,23658,1
32470,52542,23659,1
32471,68525,23659,1
32472,56091,23660,1
32473,115967,23660,1
32474,51511,23660,1
32475,95321,23660,1
32476,23665,23664,1
32477,23667,23666,1
32478,23669,23668,1
32479,23675,23674,1
32480,94299,23674,1
32481,94298,23674,1
32482,113368,23675,1
32483,23677,23676,1
32484,114133,23677,1
32485,23681,23680,1
32486,23691,23687,1
32487,23689,23687,1
32488,23690,23687,1
32489,23688,23687,1
32490,30603,23688,1
32491,30604,23688,1
32492,23689,23688,1
32493,23691,23688,1
32494,23690,23688,1
32495,30602,23688,1
32496,23691,23689,1
32497,30604,23689,1
32498,30602,23689,1
32499,23690,23689,1
32500,30603,23689,1
32501,23691,23690,1
32502,24960,23691,1
32503,69443,23691,1
32504,51878,23691,1
32505,51258,23691,1
32506,23695,23694,1
32507,23698,23696,1
32508,23697,23696,1
32509,23698,23697,1
32510,23702,23701,1
32511,23703,23701,1
32512,23703,23702,1
32513,130603,23704,1
32514,124115,23704,1
32515,41330,23704,1
32516,130602,23704,1
32517,52988,23704,1
32518,131372,23704,1
32519,41329,23704,1
32520,114624,23704,1
32521,23705,23704,1
32522,56197,23706,1
32523,126721,23706,1
32524,29459,23706,1
32525,23709,23707,1
32526,23710,23707,1
32527,70037,23707,1
32528,23708,23707,1
32529,97518,23707,1
32530,29848,23707,1
32531,97518,23708,1
32532,29848,23708,1
32533,49643,23708,1
32534,26922,23708,1
32535,23709,23708,1
32536,70037,23708,1
32537,23710,23708,1
32538,23710,23709,1
32539,23712,23711,1
32540,44214,23711,1
32541,44215,23711,1
32542,23713,23711,1
32543,23713,23712,1
32544,131068,23712,1
32545,131067,23712,1
32546,131066,23712,1
32547,23716,23714,1
32548,23717,23714,1
32549,23715,23714,1
32550,23717,23715,1
32551,23716,23715,1
32552,23717,23716,1
32553,23720,23719,1
32554,119284,23721,1
32555,23723,23722,1
32556,23725,23724,1
32557,23726,23724,1
32558,24556,23725,1
32559,23726,23725,1
32560,97570,23729,1
32561,55713,23731,1
32562,101699,23731,1
32563,101698,23731,1
32564,101701,23731,1
32565,55714,23731,1
32566,101700,23731,1
32567,50291,23732,1
32568,23734,23732,1
32569,23733,23732,1
32570,27516,23733,1
32571,48910,23733,1
32572,48911,23733,1
32573,48912,23733,1
32574,28802,23733,1
32575,50291,23733,1
32576,27515,23733,1
32577,50292,23733,1
32578,23734,23733,1
32579,50291,23734,1
32580,23738,23737,1
32581,45874,23738,1
32582,23740,23739,1
32583,45487,23740,1
32584,23745,23744,1
32585,23746,23744,1
32586,23746,23745,1
32587,23748,23747,1
32588,24793,23747,1
32589,29328,23747,1
32590,24792,23747,1
32591,42788,23748,1
32592,100850,23748,1
32593,26509,23748,1
32594,71254,23748,1
32595,76042,23748,1
32596,98945,23748,1
32597,91988,23748,1
32598,98676,23748,1
32599,70096,23748,1
32600,94803,23748,1
32601,25095,23748,1
32602,96526,23748,1
32603,47290,23748,1
32604,99508,23750,1
32605,23752,23751,1
32606,23755,23753,1
32607,23754,23753,1
32608,23755,23754,1
32609,25618,23756,1
32610,23760,23758,1
32611,23759,23758,1
32612,23761,23758,1
32613,101696,23758,1
32614,23761,23759,1
32615,23760,23759,1
32616,23761,23760,1
32617,23763,23762,1
32618,23764,23762,1
32619,23765,23762,1
32620,78616,23763,1
32621,23765,23763,1
32622,52866,23763,1
32623,23764,23763,1
32624,70693,23763,1
32625,77782,23763,1
32626,74921,23763,1
32627,27800,23764,1
32628,23765,23764,1
32629,120023,23764,1
32630,46389,23764,1
32631,46396,23764,1
32632,46398,23764,1
32633,120022,23764,1
32634,46400,23764,1
32635,46386,23764,1
32636,46407,23764,1
32637,46394,23764,1
32638,46402,23764,1
32639,46397,23764,1
32640,46390,23764,1
32641,46385,23764,1
32642,46395,23764,1
32643,46393,23764,1
32644,46401,23764,1
32645,120024,23764,1
32646,46399,23764,1
32647,46392,23764,1
32648,46388,23764,1
32649,46406,23764,1
32650,46403,23764,1
32651,46387,23764,1
32652,46405,23764,1
32653,46404,23764,1
32654,46391,23764,1
32655,23768,23766,1
32656,23767,23766,1
32657,99775,23766,1
32658,25337,23766,1
32659,45714,23766,1
32660,28087,23766,1
32661,99774,23766,1
32662,99773,23766,1
32663,28086,23766,1
32664,27109,23766,1
32665,23768,23767,1
32666,99774,23768,1
32667,99773,23768,1
32668,99775,23768,1
32669,77586,23769,1
32670,77585,23769,1
32671,46649,23770,1
32672,46650,23770,1
32673,23831,23770,1
32674,46648,23770,1
32675,46651,23770,1
32676,132095,23772,1
32677,131954,23772,1
32678,131953,23772,1
32679,23777,23775,1
32680,69304,23775,1
32681,57015,23775,1
32682,130319,23775,1
32683,130320,23775,1
32684,23776,23775,1
32685,68470,23775,1
32686,23777,23776,1
32687,44506,23776,1
32688,101401,23776,1
32689,68470,23777,1
32690,57015,23777,1
32691,44506,23777,1
32692,69304,23777,1
32693,130319,23777,1
32694,130320,23777,1
32695,43688,23778,1
32696,43690,23778,1
32697,43689,23778,1
32698,56919,23778,1
32699,56920,23778,1
32700,23784,23782,1
32701,23783,23782,1
32702,23784,23783,1
32703,23787,23786,1
32704,48071,23787,1
32705,51475,23788,1
32706,49653,23788,1
32707,23789,23788,1
32708,25590,23788,1
32709,28777,23788,1
32710,51474,23788,1
32711,51473,23788,1
32712,44555,23788,1
32713,51472,23788,1
32714,44555,23789,1
32715,51201,23789,1
32716,51474,23789,1
32717,51456,23789,1
32718,51472,23789,1
32719,51475,23789,1
32720,51473,23789,1
32721,30358,23789,1
32722,23797,23796,1
32723,23799,23798,1
32724,100194,23801,1
32725,23802,23801,1
32726,100192,23801,1
32727,100193,23801,1
32728,23803,23801,1
32729,28315,23802,1
32730,100192,23802,1
32731,100193,23802,1
32732,23803,23802,1
32733,100194,23802,1
32734,23812,23811,1
32735,23815,23811,1
32736,23813,23811,1
32737,23816,23811,1
32738,23814,23811,1
32739,23814,23812,1
32740,23815,23812,1
32741,23816,23812,1
32742,23813,23812,1
32743,23815,23813,1
32744,23814,23813,1
32745,23816,23813,1
32746,23816,23814,1
32747,23815,23814,1
32748,23816,23815,1
32749,23819,23817,1
32750,23820,23817,1
32751,68957,23817,1
32752,23818,23817,1
32753,23821,23817,1
32754,23821,23818,1
32755,23820,23818,1
32756,68957,23818,1
32757,23819,23818,1
32758,68957,23819,1
32759,23820,23819,1
32760,23821,23819,1
32761,23821,23820,1
32762,114447,23821,1
32763,56064,23821,1
32764,114448,23821,1
32765,76261,23821,1
32766,114446,23821,1
32767,118093,23821,1
32768,23823,23822,1
32769,23824,23822,1
32770,23824,23823,1
32771,23827,23826,1
32772,114302,23826,1
32773,126522,23827,1
32774,126521,23827,1
32775,52407,23830,1
32776,52408,23830,1
32777,55888,23832,1
32778,55887,23832,1
32779,23834,23833,1
32780,29406,23835,1
32781,23836,23835,1
32782,54065,23835,1
32783,47908,23835,1
32784,29406,23836,1
32785,47908,23836,1
32786,23839,23838,1
32787,23841,23838,1
32788,23840,23838,1
32789,23841,23839,1
32790,23840,23839,1
32791,23841,23840,1
32792,51595,23843,1
32793,51593,23843,1
32794,97802,23843,1
32795,23844,23843,1
32796,97801,23843,1
32797,68716,23843,1
32798,51594,23843,1
32799,120139,23845,1
32800,114889,23845,1
32801,23846,23845,1
32802,120139,23846,1
32803,114889,23846,1
32804,47349,23847,1
32805,23852,23851,1
32806,29971,23851,1
32807,50327,23852,1
32808,50326,23852,1
32809,29971,23852,1
32810,95903,23855,1
32811,52643,23855,1
32812,23857,23856,1
32813,23859,23858,1
32814,23862,23858,1
32815,23861,23858,1
32816,23860,23858,1
32817,23860,23859,1
32818,23861,23859,1
32819,23862,23859,1
32820,23862,23860,1
32821,23861,23860,1
32822,23862,23861,1
32823,23864,23863,1
32824,23865,23863,1
32825,24120,23863,1
32826,24120,23864,1
32827,23865,23864,1
32828,24120,23865,1
32829,42506,23866,1
32830,42894,23866,1
32831,25825,23866,1
32832,68115,23866,1
32833,23869,23867,1
32834,42010,23869,1
32835,23872,23871,1
32836,23896,23874,1
32837,48185,23874,1
32838,23895,23874,1
32839,23875,23874,1
32840,79942,23875,1
32841,23895,23875,1
32842,23896,23875,1
32843,79943,23875,1
32844,24018,23876,1
32845,23877,23876,1
32846,23878,23876,1
32847,23878,23877,1
32848,24018,23877,1
32849,23884,23882,1
32850,23883,23882,1
32851,23884,23883,1
32852,131867,23884,1
32853,26495,23885,1
32854,23887,23885,1
32855,26497,23885,1
32856,23889,23885,1
32857,23888,23885,1
32858,26496,23885,1
32859,26496,23887,1
32860,23889,23887,1
32861,26495,23887,1
32862,26497,23887,1
32863,23888,23887,1
32864,27325,23888,1
32865,23889,23888,1
32866,26495,23888,1
32867,27324,23888,1
32868,27323,23888,1
32869,26496,23888,1
32870,26497,23888,1
32871,26496,23889,1
32872,48612,23889,1
32873,26495,23889,1
32874,26497,23889,1
32875,45101,23889,1
32876,48613,23889,1
32877,23892,23890,1
32878,23891,23890,1
32879,23892,23891,1
32880,23894,23893,1
32881,23896,23895,1
32882,23901,23898,1
32883,23900,23898,1
32884,23899,23898,1
32885,23901,23899,1
32886,23900,23899,1
32887,23901,23900,1
32888,114337,23901,1
32889,23903,23902,1
32890,48165,23904,1
32891,68044,23906,1
32892,28364,23906,1
32893,23907,23906,1
32894,45286,23906,1
32895,23908,23906,1
32896,23908,23907,1
32897,23910,23909,1
32898,52478,23910,1
32899,41497,23910,1
32900,57673,23910,1
32901,69624,23910,1
32902,28815,23910,1
32903,68471,23910,1
32904,100821,23910,1
32905,26726,23910,1
32906,69625,23910,1
32907,51553,23910,1
32908,48309,23912,1
32909,23914,23913,1
32910,23915,23913,1
32911,23915,23914,1
32912,23918,23916,1
32913,23917,23916,1
32914,23918,23917,1
32915,23921,23919,1
32916,23922,23919,1
32917,23920,23919,1
32918,23921,23920,1
32919,44942,23920,1
32920,29617,23920,1
32921,44941,23920,1
32922,29124,23920,1
32923,44940,23920,1
32924,23922,23920,1
32925,23922,23921,1
32926,53717,23923,1
32927,23924,23923,1
32928,53717,23924,1
32929,23926,23925,1
32930,23930,23927,1
32931,23928,23927,1
32932,23929,23927,1
32933,23929,23928,1
32934,23930,23928,1
32935,28718,23929,1
32936,23930,23929,1
32937,28719,23929,1
32938,23933,23932,1
32939,57358,23932,1
32940,23934,23932,1
32941,52142,23932,1
32942,23935,23932,1
32943,41919,23932,1
32944,57357,23932,1
32945,23934,23933,1
32946,23935,23933,1
32947,23935,23934,1
32948,46696,23934,1
32949,57357,23935,1
32950,57358,23935,1
32951,23937,23936,1
32952,53465,23937,1
32953,69447,23937,1
32954,53464,23937,1
32955,43972,23938,1
32956,43970,23938,1
32957,95262,23938,1
32958,95263,23938,1
32959,43971,23938,1
32960,69287,23938,1
32961,68501,23938,1
32962,23941,23940,1
32963,23944,23942,1
32964,52396,23942,1
32965,23943,23942,1
32966,70059,23942,1
32967,47994,23942,1
32968,56018,23943,1
32969,56015,23943,1
32970,56017,23943,1
32971,56016,23943,1
32972,23944,23943,1
32973,48751,23945,1
32974,23950,23945,1
32975,23947,23945,1
32976,23949,23945,1
32977,23946,23945,1
32978,23948,23945,1
32979,27847,23946,1
32980,23949,23946,1
32981,56173,23946,1
32982,23948,23946,1
32983,23950,23946,1
32984,56170,23946,1
32985,56171,23946,1
32986,23947,23946,1
32987,27846,23946,1
32988,56172,23946,1
32989,23948,23947,1
32990,23950,23947,1
32991,46316,23947,1
32992,23949,23947,1
32993,117609,23947,1
32994,23949,23948,1
32995,23950,23948,1
32996,54105,23949,1
32997,23950,23949,1
32998,29361,23950,1
32999,23954,23951,1
33000,23953,23951,1
33001,23952,23951,1
33002,23953,23952,1
33003,23954,23952,1
33004,23954,23953,1
33005,96489,23956,1
33006,102392,23956,1
33007,23958,23957,1
33008,23962,23959,1
33009,23965,23959,1
33010,23961,23959,1
33011,23964,23959,1
33012,23963,23959,1
33013,23960,23959,1
33014,23964,23960,1
33015,23962,23960,1
33016,23965,23960,1
33017,23961,23960,1
33018,23963,23960,1
33019,23963,23961,1
33020,23965,23961,1
33021,23964,23961,1
33022,23962,23961,1
33023,23964,23962,1
33024,23963,23962,1
33025,23965,23962,1
33026,23965,23963,1
33027,23964,23963,1
33028,23965,23964,1
33029,23967,23966,1
33030,23968,23966,1
33031,50751,23967,1
33032,23968,23967,1
33033,49603,23969,1
33034,46446,23969,1
33035,23972,23971,1
33036,23973,23971,1
33037,23975,23971,1
33038,23976,23971,1
33039,23974,23971,1
33040,23974,23972,1
33041,23976,23972,1
33042,23973,23972,1
33043,23975,23972,1
33044,23975,23973,1
33045,23974,23973,1
33046,23976,23973,1
33047,23976,23974,1
33048,23975,23974,1
33049,23976,23975,1
33050,42015,23977,1
33051,100339,23977,1
33052,43584,23977,1
33053,55694,23977,1
33054,42014,23977,1
33055,23978,23977,1
33056,43583,23977,1
33057,23980,23979,1
33058,68472,23980,1
33059,68473,23980,1
33060,47465,23980,1
33061,23983,23982,1
33062,23984,23982,1
33063,23987,23982,1
33064,23985,23982,1
33065,23986,23982,1
33066,23985,23983,1
33067,23984,23983,1
33068,23987,23983,1
33069,23986,23983,1
33070,51050,23984,1
33071,23986,23984,1
33072,23987,23984,1
33073,49802,23984,1
33074,97864,23984,1
33075,53820,23984,1
33076,23985,23984,1
33077,126964,23985,1
33078,53820,23985,1
33079,49802,23985,1
33080,51050,23985,1
33081,23986,23985,1
33082,23987,23985,1
33083,126965,23985,1
33084,97864,23985,1
33085,23987,23986,1
33086,126964,23987,1
33087,97864,23987,1
33088,53820,23987,1
33089,49802,23987,1
33090,126965,23987,1
33091,51050,23987,1
33092,23992,23988,1
33093,23991,23988,1
33094,23989,23988,1
33095,23990,23988,1
33096,23990,23989,1
33097,23992,23989,1
33098,23991,23989,1
33099,23991,23990,1
33100,23992,23990,1
33101,23992,23991,1
33102,24001,24000,1
33103,29102,24002,1
33104,44266,24002,1
33105,25277,24002,1
33106,44267,24002,1
33107,44268,24002,1
33108,44265,24002,1
33109,24004,24003,1
33110,27909,24004,1
33111,24007,24005,1
33112,24006,24005,1
33113,24007,24006,1
33114,46717,24007,1
33115,26554,24007,1
33116,26587,24009,1
33117,24017,24016,1
33118,92227,24019,1
33119,92228,24019,1
33120,92229,24019,1
33121,24021,24020,1
33122,24022,24020,1
33123,24022,24021,1
33124,44671,24023,1
33125,24025,24024,1
33126,24246,24027,1
33127,52871,24027,1
33128,24245,24027,1
33129,52870,24027,1
33130,24247,24027,1
33131,24030,24029,1
33132,42579,24030,1
33133,27939,24030,1
33134,42578,24030,1
33135,24034,24032,1
33136,24033,24032,1
33137,24034,24033,1
33138,24036,24035,1
33139,99716,24035,1
33140,47271,24035,1
33141,99717,24035,1
33142,75417,24035,1
33143,71717,24035,1
33144,48859,24035,1
33145,96593,24035,1
33146,96592,24035,1
33147,96591,24035,1
33148,100557,24035,1
33149,99718,24035,1
33150,24038,24037,1
33151,24040,24039,1
33152,24043,24041,1
33153,44556,24041,1
33154,24042,24041,1
33155,48030,24041,1
33156,48032,24041,1
33157,113397,24041,1
33158,131898,24041,1
33159,68067,24041,1
33160,94987,24041,1
33161,48031,24041,1
33162,126085,24041,1
33163,131611,24041,1
33164,24043,24042,1
33165,79701,24042,1
33166,94987,24043,1
33167,44556,24043,1
33168,68067,24043,1
33169,69374,24043,1
33170,126085,24043,1
33171,24047,24045,1
33172,24046,24045,1
33173,24047,24046,1
33174,24049,24048,1
33175,24051,24048,1
33176,24050,24048,1
33177,24050,24049,1
33178,24051,24049,1
33179,24051,24050,1
33180,24053,24052,1
33181,57689,24056,1
33182,57688,24056,1
33183,24059,24058,1
33184,28259,24059,1
33185,130682,24059,1
33186,130681,24059,1
33187,28260,24059,1
33188,97491,24060,1
33189,24061,24060,1
33190,29964,24060,1
33191,24063,24062,1
33192,24064,24062,1
33193,24064,24063,1
33194,122315,24064,1
33195,25249,24064,1
33196,24066,24065,1
33197,29538,24075,1
33198,29536,24075,1
33199,24078,24075,1
33200,24076,24075,1
33201,24077,24075,1
33202,57646,24075,1
33203,29537,24075,1
33204,24077,24076,1
33205,24078,24076,1
33206,24078,24077,1
33207,29537,24078,1
33208,29538,24078,1
33209,57646,24078,1
33210,29536,24078,1
33211,24080,24079,1
33212,57475,24080,1
33213,57474,24080,1
33214,24083,24081,1
33215,24082,24081,1
33216,77251,24081,1
33217,77252,24081,1
33218,77254,24081,1
33219,77250,24081,1
33220,73439,24081,1
33221,75704,24081,1
33222,77253,24081,1
33223,43660,24082,1
33224,75704,24082,1
33225,77254,24082,1
33226,77250,24082,1
33227,77253,24082,1
33228,73439,24082,1
33229,43625,24082,1
33230,24083,24082,1
33231,71146,24082,1
33232,77252,24082,1
33233,77251,24082,1
33234,73439,24083,1
33235,77251,24083,1
33236,71839,24083,1
33237,77253,24083,1
33238,55870,24083,1
33239,52069,24083,1
33240,74490,24083,1
33241,78634,24083,1
33242,77254,24083,1
33243,74030,24083,1
33244,77252,24083,1
33245,56459,24083,1
33246,77250,24083,1
33247,75704,24083,1
33248,24087,24086,1
33249,25100,24086,1
33250,47217,24088,1
33251,47216,24088,1
33252,25718,24088,1
33253,28916,24088,1
33254,43148,24088,1
33255,43147,24088,1
33256,47218,24088,1
33257,24089,24088,1
33258,69137,24089,1
33259,24092,24091,1
33260,115486,24093,1
33261,24094,24093,1
33262,24096,24095,1
33263,24097,24095,1
33264,24097,24096,1
33265,44621,24101,1
33266,25857,24101,1
33267,24103,24101,1
33268,24102,24101,1
33269,44620,24101,1
33270,25857,24102,1
33271,24103,24102,1
33272,44620,24103,1
33273,121758,24103,1
33274,102486,24103,1
33275,44621,24103,1
33276,25857,24103,1
33277,24106,24105,1
33278,24110,24108,1
33279,24111,24108,1
33280,24109,24108,1
33281,24110,24109,1
33282,24111,24109,1
33283,24111,24110,1
33284,30121,24115,1
33285,24116,24115,1
33286,47945,24115,1
33287,24118,24117,1
33288,24134,24131,1
33289,30747,24131,1
33290,42674,24131,1
33291,42676,24131,1
33292,24133,24131,1
33293,42673,24131,1
33294,42672,24131,1
33295,24132,24131,1
33296,24135,24131,1
33297,42675,24131,1
33298,24133,24132,1
33299,24134,24132,1
33300,24135,24132,1
33301,24134,24133,1
33302,24135,24133,1
33303,24135,24134,1
33304,24137,24136,1
33305,24139,24138,1
33306,52927,24140,1
33307,24141,24140,1
33308,52926,24140,1
33309,52926,24141,1
33310,52927,24141,1
33311,72368,24142,1
33312,100573,24142,1
33313,113626,24142,1
33314,113627,24142,1
33315,80561,24142,1
33316,80560,24142,1
33317,24148,24147,1
33318,24149,24147,1
33319,24149,24148,1
33320,46750,24150,1
33321,46751,24150,1
33322,114118,24151,1
33323,24152,24151,1
33324,24153,24151,1
33325,24153,24152,1
33326,115543,24153,1
33327,43401,24153,1
